Source,Target,Weight
7_611,b_614,3.86083E-05
7_611,b_615,3.52433E-05
7_611,b_616,0.000229721
7_611,b_617,9.15717E-06
7_611,c_501,7.72218E-07
7_611,c_502,2.10919E-07
7_611,c_503,1.69049E-06
7_611,c_504,4.94276E-07
7_611,c_505,2.93949E-06
7_611,c_506,2.39698E-07
7_611,c_507,1.20534E-06
7_611,c_508,4.68884E-06
7_611,c_509,7.1662E-08
7_611,c_510,1.05793E-08
7_611,c_511,1.11124E-06
7_611,c_512,1.48017E-06
7_611,c_513,9.00231E-07
7_611,d_402,7.0532E-06
7_611,d_403,3.09978E-05
7_611,g_601,1.12729E-08
7_611,g_602,8.73996E-08
7_611,g_603,1.72615E-07
7_611,g_604,3.42859E-08
7_611,g_605,5.77129E-10
7_611,g_606,3.66179E-09
7_611,g_607,3.00968E-09
7_611,g_608,4.71955E-09
7_611,g_609,5.23329E-09
7_611,g_610,7.14248E-08
7_611,g_611,1.2308E-07
7_611,g_612,9.30582E-08
7_611,g_613,4.71387E-08
7_611,g_614,5.24632E-09
7_611,n_601,2.09227E-09
7_611,n_602,2.32808E-07
7_611,n_603,1.97387E-07
7_611,n_604,1.34328E-07
7_611,n_605,2.51597E-09
7_611,n_606,1.68329E-10
7_611,n_607,1.14465E-09
7_611,n_608,1.27925E-09
7_611,n_609,1.08764E-08
7_611,n_610,1.88048E-07
7_611,n_611,1.06163E-07
7_611,n_612,7.62185E-08
7_611,n_613,4.03348E-08
7_611,n_614,1.34455E-07
7_611,r_601,0.026311849
7_611,r_602,0.009892735
7_611,r_603,0.002023
7_611,r_604,0.000105196
7_611,r_606,2.28523E-05
7_611,r_607,4.90879E-05
7_611,r_608,5.82933E-05
7_611,r_609,0.002307507
7_611,r_610,0.017710413
7_611,r_611,0.54998269
7_611,r_612,0.130695508
7_611,r_613,0.033721535
7_611,r_614,3.40395E-05
7_611,r_616,0.000720668
7_611,s_601,2.04435E-08
7_611,s_602,5.36064E-07
7_611,s_603,2.01992E-07
7_611,s_604,4.96132E-08
7_611,s_606,4.45363E-10
7_611,s_607,3.61919E-09
7_611,s_608,3.27066E-09
7_611,s_609,2.34381E-07
7_611,s_610,3.77245E-07
7_611,s_611,8.49605E-07
7_611,s_612,4.0667E-07
7_611,s_613,1.52518E-07
7_611,s_614,3.61823E-07
7_611,y_601,4.93965E-09
7_611,y_602,5.46431E-08
7_611,y_603,3.32603E-10
7_611,y_604,3.27901E-07
7_611,y_605,6.90145E-09
7_611,y_606,2.84227E-09
7_611,y_607,1.74677E-10
7_611,y_608,1.16996E-09
7_611,y_609,9.47074E-10
7_611,y_610,1.39862E-07
7_611,y_611,4.16223E-10
7_611,y_612,9.06148E-11
7_611,y_613,4.62496E-07
7_611,y_614,2.58226E-07
7_612,1_601,2.33123E-09
7_612,1_602,4.29801E-08
7_612,1_603,1.08582E-07
7_612,1_604,7.2309E-09
7_612,1_605,7.57254E-11
7_612,1_606,4.87654E-10
7_612,1_607,4.31695E-11
7_612,1_608,3.0165E-09
7_612,1_609,3.88306E-09
7_612,1_610,1.21852E-07
7_612,1_611,7.15479E-08
7_612,1_612,4.06589E-08
7_612,1_613,1.33912E-08
7_612,1_614,2.66738E-08
7_612,2_601,2.57045E-10
7_612,2_602,1.53055E-12
7_612,2_603,1.3172E-10
7_612,2_604,4.0478E-08
7_612,2_605,1.96924E-10
7_612,2_606,1.47656E-09
7_612,2_607,7.28532E-10
7_612,2_608,9.08551E-10
7_612,2_609,8.91158E-11
7_612,2_610,6.4801E-10
7_612,2_611,1.42138E-09
7_612,2_612,3.57509E-09
7_612,2_613,7.53955E-09
7_612,2_614,2.91137E-08
7_612,3_601,1.90539E-09
7_612,3_602,1.10452E-07
7_612,3_603,2.90045E-08
7_612,3_604,2.61776E-09
7_612,3_605,1.86632E-09
7_612,3_606,4.4019E-10
7_612,3_607,1.59281E-09
7_612,3_608,1.05879E-09
7_612,3_609,2.0634E-09
7_612,3_610,6.25252E-08
7_612,3_611,1.12277E-07
7_612,3_612,1.11452E-07
7_612,3_613,7.36447E-08
7_612,3_614,5.95011E-08
7_612,4_601,3.65347E-10
7_612,4_602,3.88125E-08
7_612,4_603,4.5219E-08
7_612,4_604,1.83004E-07
7_612,4_606,4.2455E-09
7_612,4_607,1.21494E-09
7_612,4_608,4.25343E-10
7_612,4_609,1.41343E-09
7_612,4_610,8.38889E-08
7_612,4_611,1.53992E-08
7_612,4_612,6.69443E-16
7_612,A_405,1.96905E-07
7_612,A_406,4.74059E-06
7_612,A_407,3.98636E-07
7_612,A_410,1.74013E-06
7_612,B_602,4.89863E-07
7_612,B_603,8.93114E-07
7_612,B_604,2.36284E-09
7_612,B_605,9.96175E-07
7_612,B_606,6.35309E-07
7_612,B_607,7.01843E-07
7_612,B_608,9.89563E-08
7_612,B_609,3.07978E-07
7_612,B_610,9.45556E-08
7_612,B_611,1.1278E-07
7_612,B_612,1.74207E-06
7_612,B_613,1.45469E-06
7_612,B_614,1.6612E-06
7_612,B_615,4.46414E-06
7_612,B_616,1.48813E-06
7_612,B_617,2.44469E-08
7_612,C_501,4.15391E-06
7_612,C_502,1.05095E-06
7_612,C_503,1.37242E-08
7_612,C_504,1.71816E-06
7_612,C_505,8.34046E-07
7_612,C_506,6.72961E-06
7_612,C_507,2.48861E-06
7_612,C_508,2.04965E-07
7_612,C_509,3.20203E-06
7_612,C_510,1.2545E-06
7_612,C_511,2.0769E-07
7_612,C_512,1.56328E-09
7_612,C_513,1.56057E-06
7_612,D_402,2.76968E-06
7_612,D_403,6.14625E-07
7_612,G_601,3.70181E-06
7_612,G_602,6.00676E-05
7_612,G_603,9.07115E-06
7_612,G_604,1.29524E-05
7_612,G_605,1.31533E-07
7_612,G_606,4.74952E-07
7_612,G_607,5.4581E-07
7_612,G_608,6.36919E-07
7_612,G_609,4.84267E-07
7_612,G_610,1.4303E-05
7_612,G_611,0.00015479
7_612,G_612,8.79391E-05
7_612,G_613,1.23189E-05
7_612,G_614,5.99414E-06
7_612,N_601,2.58305E-08
7_612,N_602,2.31536E-06
7_612,N_603,1.84667E-06
7_612,N_604,4.73916E-06
7_612,N_605,1.2222E-08
7_612,N_606,1.26514E-07
7_612,N_607,7.20407E-08
7_612,N_608,4.33856E-08
7_612,N_609,6.52995E-09
7_612,N_610,1.88542E-06
7_612,N_611,1.35268E-06
7_612,N_612,1.78662E-08
7_612,N_613,3.88769E-10
7_612,N_614,4.76131E-06
7_612,R_601,1.94853E-07
7_612,R_602,1.70819E-07
7_612,R_603,2.84423E-07
7_612,R_604,4.26603E-07
7_612,R_606,9.44179E-09
7_612,R_607,2.80285E-09
7_612,R_608,3.07952E-10
7_612,R_609,1.54074E-07
7_612,R_610,2.39394E-07
7_612,R_611,5.3984E-08
7_612,R_612,2.33775E-09
7_612,R_613,3.31168E-09
7_612,R_614,9.52801E-09
7_612,R_616,3.81347E-07
7_612,S_601,3.9805E-10
7_612,S_602,1.02824E-06
7_612,S_603,7.08489E-08
7_612,S_604,1.25588E-08
7_612,S_606,7.6494E-09
7_612,S_607,2.29819E-08
7_612,S_608,8.63294E-09
7_612,S_609,4.46466E-07
7_612,S_610,6.17298E-07
7_612,S_611,7.45847E-07
7_612,S_612,1.33311E-06
7_612,S_613,1.44708E-06
7_612,S_614,3.76746E-07
7_612,Y_601,4.85033E-07
7_612,Y_602,6.99814E-06
7_612,Y_603,3.57486E-05
7_612,Y_604,6.25791E-06
7_612,Y_605,2.5304E-06
7_612,Y_606,5.20956E-08
7_612,Y_607,1.36404E-07
7_612,Y_608,3.68599E-06
7_612,Y_609,1.76684E-06
7_612,Y_610,5.73214E-05
7_612,Y_611,1.72275E-05
7_612,Y_612,9.97881E-06
7_612,Y_613,9.68286E-06
7_612,Y_614,2.87999E-06
7_612,5_601,4.86961E-06
7_612,5_602,0.00019297
7_612,5_603,0.004422692
7_612,5_604,0.000199865
7_612,5_605,1.41583E-05
7_612,5_606,4.47063E-06
7_612,5_607,1.28435E-05
7_612,5_608,1.03333E-05
7_612,5_609,0.000415519
7_612,5_610,0.001162694
7_612,5_611,0.000113965
7_612,5_612,6.38934E-05
7_612,5_613,0.000502077
7_612,5_614,1.72164E-05
7_612,6_601,8.04392E-05
7_612,6_602,0.000345643
7_612,6_603,0.001833758
7_612,6_604,2.97975E-06
7_612,6_605,9.46589E-08
7_612,6_606,4.53558E-07
7_612,6_607,2.58553E-06
7_612,6_608,5.9949E-07
7_612,6_609,9.24393E-06
7_612,6_610,0.000253179
7_612,6_611,0.000237532
7_612,6_612,1.34967E-05
7_612,6_613,0.001244043
7_612,6_614,0.000615687
7_612,7_601,0.002290262
7_612,7_602,0.250965916
7_612,7_603,0.000550244
7_612,7_604,0.009828416
7_612,7_605,0.000337693
7_612,7_606,0.000462081
7_612,7_607,0.000550641
7_612,7_608,3.48786E-05
7_612,7_609,0.000448085
7_612,7_610,0.345066029
7_612,7_611,18.78026525
7_612,7_613,0.014105622
7_612,7_614,0.000480432
7_612,8_601,3.09739E-07
7_612,8_602,0.000350733
7_612,8_603,0.002244407
7_612,8_604,0.032771036
7_612,8_606,0.00050364
7_612,8_607,1.13491E-05
7_612,8_608,0.003551368
7_612,8_609,0.000192455
7_612,8_610,0.026598687
7_612,8_611,9.05652E-05
7_612,8_612,0.00381838
7_612,a_405,5.07898E-06
7_612,a_406,5.60174E-07
7_612,a_407,7.0614E-06
7_612,a_410,4.161E-07
7_612,b_602,0.000160382
7_612,b_603,4.57902E-06
7_612,b_604,2.52737E-05
7_612,b_605,1.51292E-05
7_612,b_606,2.34485E-05
7_612,b_607,2.32823E-06
7_612,b_608,7.53796E-06
7_612,b_609,6.74376E-05
7_612,b_610,0.000168176
7_612,b_611,5.86602E-06
7_612,b_612,1.44697E-05
7_612,b_613,4.05788E-05
7_612,b_614,9.92494E-06
7_612,b_615,6.4991E-06
7_612,b_616,5.52433E-05
7_612,b_617,1.90718E-05
7_612,c_501,6.02273E-07
7_612,c_502,1.50626E-07
7_612,c_503,4.44169E-07
7_612,c_504,5.49948E-07
7_612,c_505,6.32067E-07
7_612,c_506,7.01728E-08
7_612,c_507,2.65065E-07
7_612,c_508,3.4411E-06
7_612,c_509,9.30187E-08
7_612,c_510,1.5545E-07
7_612,c_511,2.65966E-06
7_612,c_512,8.68512E-07
7_612,c_513,1.73092E-07
7_612,d_402,1.90506E-07
7_612,d_403,5.23772E-05
7_612,g_601,5.01275E-09
7_612,g_602,7.64732E-08
7_612,g_603,3.9568E-08
7_612,g_604,4.75232E-08
7_612,g_605,1.4983E-09
7_612,g_606,3.31916E-09
7_612,g_607,3.9177E-09
7_612,g_608,3.70368E-09
7_612,g_609,2.79224E-09
7_612,g_610,1.58693E-08
7_612,g_611,5.84924E-08
7_612,g_612,9.23432E-08
7_612,g_613,1.57822E-10
7_612,g_614,1.93858E-08
7_612,n_601,1.3083E-09
7_612,n_602,7.76193E-08
7_612,n_603,1.7129E-07
7_612,n_604,1.79353E-07
7_612,n_605,5.75556E-10
7_612,n_606,2.46052E-09
7_612,n_607,5.81606E-10
7_612,n_608,6.13574E-11
7_612,n_609,4.972E-09
7_612,n_610,1.7438E-07
7_612,n_611,5.76278E-08
7_612,n_612,5.75123E-09
7_612,n_613,9.35081E-13
7_612,n_614,1.0571E-07
7_612,r_601,0.029188566
7_612,r_602,0.004474036
7_612,r_603,0.000447146
7_612,r_604,0.000169515
7_612,r_606,9.3141E-06
7_612,r_607,1.77439E-05
7_612,r_608,2.05797E-05
7_612,r_609,0.000657372
7_612,r_610,0.002748556
7_612,r_611,0.066547392
7_612,r_612,0.01687214
7_612,r_613,0.00731801
7_612,r_614,9.06326E-05
7_612,r_616,0.000326829
7_612,s_601,9.8774E-09
7_612,s_602,5.12758E-07
7_612,s_603,3.51092E-08
7_612,s_604,2.30328E-09
7_612,s_606,2.3405E-09
7_612,s_607,7.13046E-09
7_612,s_608,3.91021E-09
7_612,s_609,1.24731E-07
7_612,s_610,1.1659E-07
7_612,s_611,4.63157E-07
7_612,s_612,4.49393E-07
7_612,s_613,3.65694E-07
7_612,s_614,2.77819E-08
7_612,y_601,2.63324E-09
7_612,y_602,8.60032E-08
7_612,y_603,7.41185E-09
7_612,y_604,1.76858E-08
7_612,y_605,8.45257E-09
7_612,y_606,2.14092E-13
7_612,y_607,2.10655E-09
7_612,y_608,3.26575E-13
7_612,y_609,6.32848E-10
7_612,y_610,2.70863E-08
7_612,y_611,1.3669E-09
7_612,y_612,5.31959E-08
7_612,y_613,4.15752E-07
7_612,y_614,5.49785E-09
7_613,1_601,7.52621E-10
7_613,1_602,3.43657E-11
7_613,1_603,1.66865E-08
7_613,1_604,1.89976E-09
7_613,1_605,1.9319E-09
7_613,1_606,1.21259E-10
7_613,1_607,3.89424E-10
7_613,1_608,7.21835E-10
7_613,1_609,1.6106E-10
7_613,1_610,1.74382E-08
7_613,1_611,1.22518E-08
7_613,1_612,1.18646E-09
7_613,1_613,4.88291E-08
7_613,1_614,2.9472E-10
7_613,2_601,2.52321E-10
7_613,2_602,8.6375E-09
7_613,2_603,2.19546E-08
7_613,2_604,2.07127E-08
7_613,2_605,2.02163E-11
7_613,2_606,3.06295E-10
7_613,2_607,1.08063E-10
7_613,2_608,7.15007E-12
7_613,2_609,3.72753E-10
7_613,2_610,1.83025E-08
7_613,2_611,7.84113E-09
7_613,2_612,4.11204E-10
7_613,2_613,5.59269E-10
7_613,2_614,2.32349E-08
7_613,3_601,2.37602E-09
7_613,3_602,5.29644E-08
7_613,3_603,1.00291E-08
7_613,3_604,2.37335E-08
7_613,3_605,7.06225E-10
7_613,3_606,1.42854E-09
7_613,3_607,1.48526E-09
7_613,3_608,1.40038E-09
7_613,3_609,8.04693E-10
7_613,3_610,1.02441E-08
7_613,3_611,5.55234E-08
7_613,3_612,7.3628E-08
7_613,3_613,4.58064E-09
7_613,3_614,2.46904E-09
7_613,4_601,1.69453E-09
7_613,4_602,1.33089E-08
7_613,4_603,1.02724E-07
7_613,4_604,2.30249E-08
7_613,4_606,6.03922E-11
7_613,4_607,2.05971E-10
7_613,4_608,6.05793E-10
7_613,4_609,2.46111E-09
7_613,4_610,7.56527E-08
7_613,4_611,2.23918E-08
7_613,4_612,1.01409E-09
7_613,A_405,1.23755E-06
7_613,A_406,1.63737E-08
7_613,A_407,3.75232E-07
7_613,A_410,2.71914E-06
7_613,B_602,3.17702E-07
7_613,B_603,6.13904E-08
7_613,B_604,7.86516E-08
7_613,B_605,3.37514E-07
7_613,B_606,2.15463E-08
7_613,B_607,2.63857E-09
7_613,B_608,1.58857E-07
7_613,B_609,1.75211E-07
7_613,B_610,1.63613E-08
7_613,B_611,6.36394E-07
7_613,B_612,6.38444E-09
7_613,B_613,6.18403E-07
7_613,B_614,1.10581E-06
7_613,B_615,9.45181E-07
7_613,B_616,1.40902E-07
7_613,B_617,2.2042E-07
7_613,C_501,4.76804E-08
7_613,C_502,1.16222E-06
7_613,C_503,6.34718E-07
7_613,C_504,4.99828E-08
7_613,C_505,2.65276E-07
7_613,C_506,4.35731E-07
7_613,C_507,1.06049E-07
7_613,C_508,1.91979E-06
7_613,C_509,1.06526E-07
7_613,C_510,4.82327E-07
7_613,C_511,1.40807E-06
7_613,C_512,1.31874E-06
7_613,C_513,4.36809E-08
7_613,D_402,3.04001E-08
7_613,D_403,4.44523E-07
7_613,G_601,4.8933E-07
7_613,G_602,2.05625E-06
7_613,G_603,1.84302E-05
7_613,G_604,5.52815E-05
7_613,G_605,1.13544E-08
7_613,G_606,1.25135E-07
7_613,G_607,3.11273E-08
7_613,G_608,3.2552E-08
7_613,G_609,1.60578E-07
7_613,G_610,3.85603E-05
7_613,G_611,4.4454E-06
7_613,G_612,6.25694E-06
7_613,G_613,4.61586E-06
7_613,G_614,0.000945395
7_613,N_601,1.31218E-07
7_613,N_602,2.60699E-08
7_613,N_603,1.23746E-05
7_613,N_604,1.43913E-08
7_613,N_605,2.15889E-08
7_613,N_606,4.17522E-09
7_613,N_607,7.20317E-09
7_613,N_608,1.16835E-08
7_613,N_609,9.98883E-08
7_613,N_610,2.51034E-06
7_613,N_611,6.7726E-07
7_613,N_612,8.52319E-08
7_613,N_613,1.7897E-05
7_613,N_614,1.00429E-06
7_613,R_601,5.10332E-08
7_613,R_602,7.89293E-08
7_613,R_603,3.50192E-07
7_613,R_604,1.11025E-07
7_613,R_606,4.62096E-10
7_613,R_607,9.05548E-10
7_613,R_608,2.19626E-09
7_613,R_609,2.2753E-07
7_613,R_610,2.444E-07
7_613,R_611,8.1823E-08
7_613,R_612,1.08102E-08
7_613,R_613,6.8898E-08
7_613,R_614,1.91391E-09
7_613,R_616,4.10538E-08
7_613,S_601,1.03607E-08
7_613,S_602,3.27933E-07
7_613,S_603,4.69791E-09
7_613,S_604,1.97538E-06
7_613,S_606,4.56741E-08
7_613,S_607,1.52041E-08
7_613,S_608,2.49386E-08
7_613,S_609,4.83655E-08
7_613,S_610,1.24077E-08
7_613,S_611,4.55508E-07
7_613,S_612,1.43588E-06
7_613,S_613,8.79352E-10
7_613,S_614,8.87412E-07
7_613,Y_601,1.10321E-09
7_613,Y_602,1.20365E-05
7_613,Y_603,9.94164E-07
7_613,Y_604,2.46353E-07
7_613,Y_605,1.99096E-05
7_613,Y_606,1.77915E-06
7_613,Y_607,4.55524E-06
7_613,Y_608,8.38788E-09
7_613,Y_609,6.477E-07
7_613,Y_610,2.96208E-06
7_613,Y_611,2.50968E-07
7_613,Y_612,6.25626E-06
7_613,Y_613,1.62721E-05
7_613,Y_614,1.08781E-06
7_613,5_601,1.98359E-06
7_613,5_602,0.000162031
7_613,5_603,0.018909987
7_613,5_604,0.002050136
7_613,5_605,3.61437E-05
7_613,5_606,2.78086E-05
7_613,5_607,0.005205949
7_613,5_608,1.27693E-06
7_613,5_609,0.001137704
7_613,5_610,0.001315
7_613,5_611,0.000117131
7_613,5_612,0.000873922
7_613,5_613,0.003764
7_613,5_614,0.000861629
7_613,6_601,3.66709E-05
7_613,6_602,0.001465936
7_613,6_603,0.000161354
7_613,6_604,0.000131678
7_613,6_605,2.01172E-06
7_613,6_606,1.59181E-06
7_613,6_607,4.88678E-06
7_613,6_608,1.63013E-06
7_613,6_609,8.43412E-07
7_613,6_610,9.32297E-06
7_613,6_611,0.000285023
7_613,6_612,0.000506061
7_613,6_613,0.003223515
7_613,6_614,0.000143157
7_613,7_601,0.003699976
7_613,7_602,0.012297546
7_613,7_603,0.007427863
7_613,7_604,0.001696344
7_613,7_605,9.75596E-05
7_613,7_606,0.00011125
7_613,7_607,0.000228215
7_613,7_608,0.000160974
7_613,7_609,0.000395806
7_613,7_610,0.050123915
7_613,7_611,0.033613125
7_613,7_612,0.014105622
7_613,7_614,2.499213177
7_613,8_601,1.06339E-05
7_613,8_602,0.000252324
7_613,8_603,0.000671594
7_613,8_604,6.04234E-05
7_613,8_606,0.000211496
7_613,8_607,6.24044E-06
7_613,8_608,0.000375997
7_613,8_609,1.78208E-05
7_613,8_610,0.001609255
7_613,8_611,0.000648293
7_613,8_612,0.001252281
7_613,a_405,5.03196E-06
7_613,a_406,7.63374E-07
7_613,a_407,1.21288E-05
7_613,a_410,9.58559E-07
7_613,b_602,2.2574E-06
7_613,b_603,7.53657E-07
7_613,b_604,7.89429E-05
7_613,b_605,1.61685E-05
7_613,b_606,7.8832E-08
7_613,b_607,5.21183E-05
7_613,b_608,1.09316E-05
7_613,b_609,1.77874E-05
7_613,b_610,0.000136859
7_613,b_611,7.88416E-06
7_613,b_612,8.50311E-07
7_613,b_613,2.86158E-05
7_613,b_614,1.17154E-05
7_613,b_615,2.34102E-07
7_613,b_616,3.08522E-06
7_613,b_617,6.00685E-06
7_613,c_501,1.01942E-08
7_613,c_502,1.8014E-06
7_613,c_503,5.61936E-07
7_613,c_504,6.27827E-07
7_613,c_505,1.83762E-07
7_613,c_506,6.49958E-07
7_613,c_507,6.09012E-08
7_613,c_508,1.5095E-06
7_613,c_509,1.5507E-06
7_613,c_510,2.07139E-06
7_613,c_511,1.67769E-06
7_613,c_512,1.05096E-06
7_613,c_513,8.33228E-08
7_613,d_402,7.27269E-07
7_613,d_403,3.89993E-06
7_613,g_601,2.85585E-10
7_613,g_602,5.58729E-10
7_613,g_603,7.63631E-10
7_613,g_604,8.77069E-08
7_613,g_605,2.69252E-10
7_613,g_606,2.33463E-09
7_613,g_607,1.43073E-09
7_613,g_608,1.34006E-09
7_613,g_609,7.50195E-11
7_613,g_610,1.00572E-08
7_613,g_611,2.09562E-09
7_613,g_612,7.27929E-09
7_613,g_613,5.54275E-09
7_613,g_614,1.10798E-07
7_613,n_601,3.73205E-09
7_613,n_602,5.97838E-08
7_613,n_603,2.29606E-07
7_613,n_604,1.67743E-08
7_613,n_605,2.80093E-10
7_613,n_606,2.04598E-10
7_613,n_607,3.29387E-15
7_613,n_608,4.7222E-09
7_613,n_609,7.58195E-09
7_613,n_610,2.03599E-07
7_613,n_611,1.06896E-07
7_613,n_612,3.88981E-08
7_613,n_613,3.90873E-08
7_613,n_614,2.8257E-08
7_613,r_601,0.004604847
7_613,r_602,0.001558529
7_613,r_603,0.00047692
7_613,r_604,0.001061692
7_613,r_606,1.81808E-05
7_613,r_607,1.74104E-05
7_613,r_608,1.49362E-05
7_613,r_609,0.000376638
7_613,r_610,0.001196432
7_613,r_611,0.012848881
7_613,r_612,0.009720904
7_613,r_613,0.003637062
7_613,r_614,0.001123102
7_613,r_616,9.24444E-05
7_613,s_601,2.64898E-08
7_613,s_602,3.69271E-07
7_613,s_603,2.16792E-07
7_613,s_604,1.29768E-07
7_613,s_606,9.16276E-09
7_613,s_607,9.39682E-09
7_613,s_608,1.10997E-08
7_613,s_609,2.43712E-07
7_613,s_610,1.0804E-07
7_613,s_611,3.9177E-07
7_613,s_612,3.95428E-07
7_613,s_613,9.22168E-11
7_613,s_614,1.40298E-07
7_613,y_601,1.82196E-09
7_613,y_602,2.9764E-07
7_613,y_603,5.42265E-08
7_613,y_604,4.38735E-09
7_613,y_605,7.67437E-09
7_613,y_606,3.20239E-09
7_613,y_607,6.21329E-09
7_613,y_608,4.56791E-09
7_613,y_609,5.40165E-09
7_613,y_610,1.7319E-07
7_613,y_611,2.89275E-07
7_613,y_612,3.70403E-07
7_613,y_613,2.22852E-07
7_613,y_614,5.89477E-08
7_614,1_601,3.12423E-09
7_614,1_602,6.12558E-08
7_614,1_603,4.16012E-08
7_614,1_604,1.32712E-07
7_614,1_605,2.89085E-09
7_614,1_606,1.07703E-08
7_614,1_607,4.30275E-09
7_614,1_608,1.07094E-08
7_614,1_609,3.66748E-09
7_614,1_610,3.53746E-08
7_614,1_611,1.04887E-07
7_614,1_612,1.5275E-07
7_614,1_613,1.13943E-08
7_614,1_614,2.3209E-09
7_614,2_601,2.99468E-11
7_614,2_602,4.83344E-08
7_614,2_603,8.41656E-10
7_614,2_604,2.99032E-08
7_614,2_605,8.68983E-10
7_614,2_606,2.20202E-10
7_614,2_607,3.62385E-10
7_614,2_608,1.32676E-11
7_614,2_609,3.71105E-10
7_614,2_610,6.43741E-09
7_614,2_611,9.62846E-09
7_614,2_612,2.25642E-08
7_614,2_613,8.11458E-08
7_614,2_614,4.75339E-08
7_614,3_601,6.99574E-09
7_614,3_602,1.03971E-07
7_614,3_603,1.65625E-07
7_614,3_604,2.17287E-08
7_614,3_605,2.1125E-10
7_614,3_606,3.45875E-10
7_614,3_607,5.8407E-10
7_614,3_608,1.90376E-09
7_614,3_609,3.88167E-09
7_614,3_610,1.78141E-07
7_614,3_611,2.61836E-07
7_614,3_612,5.96053E-08
7_614,3_613,2.45634E-09
7_614,3_614,1.97302E-07
7_614,4_601,3.22723E-09
7_614,4_602,2.96375E-07
7_614,4_603,1.75551E-07
7_614,4_604,6.15359E-08
7_614,4_606,6.53626E-12
7_614,4_607,4.18102E-09
7_614,4_608,2.34575E-09
7_614,4_609,1.00482E-08
7_614,4_610,1.32901E-07
7_614,4_611,1.37404E-07
7_614,4_612,1.27597E-07
7_614,A_405,1.20589E-06
7_614,A_406,2.83029E-06
7_614,A_407,1.51587E-06
7_614,A_410,2.15394E-05
7_614,B_602,3.5409E-07
7_614,B_603,5.40268E-07
7_614,B_604,1.42502E-06
7_614,B_605,5.0954E-06
7_614,B_606,1.73784E-06
7_614,B_607,8.97801E-08
7_614,B_608,6.72286E-06
7_614,B_609,1.53444E-07
7_614,B_610,1.66974E-06
7_614,B_611,3.39394E-07
7_614,B_612,1.18581E-07
7_614,B_613,4.7182E-06
7_614,B_614,5.03817E-06
7_614,B_615,1.13401E-06
7_614,B_616,8.97339E-07
7_614,B_617,1.1757E-06
7_614,C_501,3.85964E-06
7_614,C_502,9.29212E-07
7_614,C_503,2.50572E-06
7_614,C_504,1.70134E-06
7_614,C_505,6.05886E-06
7_614,C_506,5.36792E-08
7_614,C_507,7.8725E-06
7_614,C_508,1.27022E-06
7_614,C_509,3.41568E-07
7_614,C_510,1.17051E-06
7_614,C_511,2.97026E-09
7_614,C_512,2.20129E-06
7_614,C_513,1.35454E-06
7_614,D_402,1.09546E-06
7_614,D_403,1.20748E-07
7_614,G_601,1.92355E-07
7_614,G_602,3.8946E-05
7_614,G_603,2.14084E-06
7_614,G_604,1.34275E-05
7_614,G_605,5.43549E-07
7_614,G_606,3.36342E-09
7_614,G_607,2.20841E-07
7_614,G_608,1.22695E-07
7_614,G_609,4.00159E-07
7_614,G_610,8.0874E-05
7_614,G_611,0.000258924
7_614,G_612,0.000110815
7_614,G_613,0.000208071
7_614,G_614,0.000270661
7_614,N_601,3.44182E-07
7_614,N_602,4.64867E-06
7_614,N_603,9.76882E-06
7_614,N_604,6.94583E-07
7_614,N_605,9.71898E-08
7_614,N_606,1.20845E-07
7_614,N_607,3.03137E-07
7_614,N_608,1.92616E-07
7_614,N_609,3.77656E-07
7_614,N_610,2.25888E-06
7_614,N_611,2.93427E-06
7_614,N_612,3.57746E-06
7_614,N_613,6.27363E-07
7_614,N_614,1.62712E-06
7_614,R_601,5.4973E-07
7_614,R_602,8.08114E-07
7_614,R_603,5.37076E-07
7_614,R_604,1.51639E-07
7_614,R_606,7.72382E-10
7_614,R_607,1.33034E-08
7_614,R_608,1.12418E-08
7_614,R_609,1.05823E-06
7_614,R_610,3.55784E-07
7_614,R_611,3.64691E-07
7_614,R_612,3.8774E-07
7_614,R_613,1.50375E-07
7_614,R_614,8.27032E-09
7_614,R_616,1.52651E-06
7_614,S_601,5.02343E-08
7_614,S_602,4.33473E-07
7_614,S_603,8.92415E-07
7_614,S_604,2.37854E-09
7_614,S_606,5.79568E-09
7_614,S_607,1.19439E-09
7_614,S_608,2.91311E-08
7_614,S_609,5.89043E-07
7_614,S_610,1.15933E-06
7_614,S_611,2.17897E-06
7_614,S_612,7.35281E-07
7_614,S_613,8.81824E-08
7_614,S_614,1.10607E-06
7_614,Y_601,3.13326E-10
7_614,Y_602,1.2651E-05
7_614,Y_603,3.53557E-05
7_614,Y_604,0.000159003
7_614,Y_605,5.93549E-07
7_614,Y_606,4.69455E-06
7_614,Y_607,8.60466E-08
7_614,Y_608,1.87858E-07
7_614,Y_609,3.05756E-06
7_614,Y_610,2.06487E-05
7_614,Y_611,3.57012E-08
7_614,Y_612,7.31071E-06
7_614,Y_613,5.47733E-06
7_614,Y_614,1.10438E-05
7_614,5_601,2.64468E-05
7_614,5_602,0.005878039
7_614,5_603,0.016927605
7_614,5_604,0.015915689
7_614,5_605,0.000556075
7_614,5_606,0.001371071
7_614,5_607,0.000136158
7_614,5_608,9.58305E-06
7_614,5_609,0.001032335
7_614,5_610,0.000492536
7_614,5_611,0.000647487
7_614,5_612,0.000880961
7_614,5_613,0.000176522
7_614,5_614,0.001076404
7_614,6_601,2.359E-06
7_614,6_602,0.000583515
