Source,Target,Weight
N_613,y_608,9.86237E-10
N_613,y_609,3.83681E-08
N_613,y_610,1.21364E-07
N_613,y_611,4.25455E-08
N_613,y_612,3.10646E-10
N_613,y_613,2.70714E-09
N_613,y_614,1.65054E-07
N_614,1_601,5.44424E-08
N_614,1_602,2.90699E-08
N_614,1_603,6.57923E-08
N_614,1_604,1.93323E-09
N_614,1_605,1.06135E-09
N_614,1_606,4.23492E-08
N_614,1_607,8.9103E-09
N_614,1_608,9.5106E-08
N_614,1_609,8.1817E-08
N_614,1_610,6.23991E-08
N_614,1_611,5.20657E-08
N_614,1_612,3.99485E-08
N_614,1_613,1.65667E-08
N_614,1_614,3.452E-09
N_614,2_601,1.80592E-10
N_614,2_602,6.50906E-09
N_614,2_603,1.38157E-09
N_614,2_604,3.36565E-08
N_614,2_605,2.36638E-11
N_614,2_606,2.022E-08
N_614,2_607,3.20287E-09
N_614,2_608,7.28721E-09
N_614,2_609,7.11579E-10
N_614,2_610,5.59118E-09
N_614,2_611,1.46244E-09
N_614,2_612,3.6411E-10
N_614,2_613,1.34161E-08
N_614,2_614,4.14599E-08
N_614,3_601,7.41434E-08
N_614,3_602,1.01607E-07
N_614,3_603,5.02037E-08
N_614,3_604,1.15464E-09
N_614,3_605,4.35846E-08
N_614,3_606,2.36999E-08
N_614,3_607,4.56516E-08
N_614,3_608,4.88634E-08
N_614,3_609,7.25049E-08
N_614,3_610,8.31196E-08
N_614,3_611,1.34455E-07
N_614,3_612,1.0572E-07
N_614,3_613,2.82792E-08
N_614,3_614,7.16165E-08
N_614,4_601,1.77355E-09
N_614,4_602,1.0151E-07
N_614,4_603,8.77376E-08
N_614,4_604,1.76943E-07
N_614,4_606,2.7219E-09
N_614,4_607,1.99076E-10
N_614,4_608,4.36361E-11
N_614,4_609,2.83133E-09
N_614,4_610,1.26257E-07
N_614,4_611,5.82787E-08
N_614,4_612,1.04426E-08
N_614,A_405,3.1888E-06
N_614,A_406,1.00399E-05
N_614,A_407,2.32897E-06
N_614,A_410,5.06927E-06
N_614,B_602,3.99225E-07
N_614,B_603,8.99716E-07
N_614,B_604,5.0123E-10
N_614,B_605,8.76143E-07
N_614,B_606,8.29027E-07
N_614,B_607,4.89427E-07
N_614,B_608,1.33396E-07
N_614,B_609,9.42676E-07
N_614,B_610,1.72868E-07
N_614,B_611,2.2099E-10
N_614,B_612,2.12076E-06
N_614,B_613,8.37265E-07
N_614,B_614,7.26845E-07
N_614,B_615,2.14555E-06
N_614,B_616,1.08236E-06
N_614,B_617,4.48477E-08
N_614,C_501,3.35527E-05
N_614,C_502,2.16353E-05
N_614,C_503,4.19486E-06
N_614,C_504,1.40287E-05
N_614,C_505,2.9678E-05
N_614,C_506,0.000140781
N_614,C_507,3.35261E-07
N_614,C_508,5.39791E-06
N_614,C_509,3.72731E-05
N_614,C_510,1.69004E-05
N_614,C_511,7.7255E-07
N_614,C_512,3.00224E-05
N_614,C_513,2.28719E-05
N_614,D_402,5.72223E-06
N_614,D_403,5.77653E-07
N_614,G_601,0.000836107
N_614,G_602,0.006125285
N_614,G_603,0.017629261
N_614,G_604,0.016718636
N_614,G_605,0.017225354
N_614,G_606,0.034777077
N_614,G_607,0.001821082
N_614,G_608,0.000120349
N_614,G_609,0.039119005
N_614,G_610,0.000737251
N_614,G_611,0.000822122
N_614,G_612,0.000848867
N_614,G_613,0.000121629
N_614,G_614,0.001075004
N_614,N_601,0.00543517
N_614,N_602,0.00228727
N_614,N_603,0.038923664
N_614,N_604,0.014515783
N_614,N_605,0.000183782
N_614,N_606,0.005884121
N_614,N_607,0.014052334
N_614,N_608,0.002350239
N_614,N_609,0.007570692
N_614,N_610,0.002584616
N_614,N_611,0.011423561
N_614,N_612,9.50135E-05
N_614,N_613,3.314587685
N_614,R_601,2.38218E-07
N_614,R_602,1.98338E-07
N_614,R_603,1.77887E-07
N_614,R_604,2.47283E-07
N_614,R_606,3.55242E-09
N_614,R_607,1.68164E-10
N_614,R_608,9.30473E-12
N_614,R_609,1.30987E-07
N_614,R_610,1.60513E-07
N_614,R_611,7.61086E-08
N_614,R_612,2.33291E-08
N_614,R_613,2.23646E-08
N_614,R_614,8.8687E-09
N_614,R_616,3.99944E-07
N_614,S_601,4.85427E-08
N_614,S_602,3.75096E-05
N_614,S_603,1.41399E-05
N_614,S_604,1.31561E-08
N_614,S_606,6.88784E-06
N_614,S_607,3.68511E-06
N_614,S_608,2.68575E-06
N_614,S_609,7.94861E-05
N_614,S_610,7.44629E-05
N_614,S_611,5.84274E-07
N_614,S_612,1.94253E-05
N_614,S_613,6.65433E-05
N_614,S_614,2.67175E-05
N_614,Y_601,4.67092E-05
N_614,Y_602,0.00064506
N_614,Y_603,0.000588107
N_614,Y_604,0.00046237
N_614,Y_605,2.15635E-05
N_614,Y_606,0.000532414
N_614,Y_607,0.000625908
N_614,Y_608,0.000190842
N_614,Y_609,0.000260562
N_614,Y_610,1.79565E-06
N_614,Y_611,0.000108505
N_614,Y_612,5.54251E-06
N_614,Y_613,0.000713853
N_614,Y_614,0.001025977
N_614,5_601,3.48229E-05
N_614,5_602,1.02903E-07
N_614,5_603,4.56063E-07
N_614,5_604,4.51316E-05
N_614,5_605,5.59184E-05
N_614,5_606,7.70964E-06
N_614,5_607,3.18793E-06
N_614,5_608,7.66961E-06
N_614,5_609,2.0917E-06
N_614,5_610,1.13889E-05
N_614,5_611,3.27609E-05
N_614,5_612,4.58369E-06
N_614,5_613,5.47269E-05
N_614,5_614,7.2269E-07
N_614,6_601,1.0887E-06
N_614,6_602,6.6839E-06
N_614,6_603,7.63347E-06
N_614,6_604,1.06892E-05
N_614,6_605,5.177E-07
N_614,6_606,8.21989E-06
N_614,6_607,4.606E-07
N_614,6_608,5.62761E-07
N_614,6_609,8.29105E-06
N_614,6_610,3.23343E-06
N_614,6_611,1.14075E-06
N_614,6_612,4.71891E-07
N_614,6_613,9.72556E-07
N_614,6_614,4.36384E-06
N_614,7_601,2.55992E-05
N_614,7_602,8.33111E-06
N_614,7_603,8.21144E-06
N_614,7_604,1.13299E-06
N_614,7_605,1.19342E-06
N_614,7_606,3.9167E-06
N_614,7_607,5.73174E-06
N_614,7_608,5.31806E-06
N_614,7_609,6.53646E-06
N_614,7_610,3.40225E-06
N_614,7_611,8.49461E-06
N_614,7_612,4.76131E-06
N_614,7_613,1.00429E-06
N_614,7_614,1.62712E-06
N_614,8_601,5.05073E-08
N_614,8_602,1.60294E-06
N_614,8_603,3.64432E-06
N_614,8_604,2.70362E-07
N_614,8_606,3.03705E-08
N_614,8_607,1.2477E-08
N_614,8_608,1.82931E-07
N_614,8_609,1.72555E-07
N_614,8_610,3.47364E-06
N_614,8_611,1.68844E-06
N_614,8_612,1.17987E-06
N_614,a_405,9.98772E-07
N_614,a_406,4.85175E-07
N_614,a_407,7.61215E-07
N_614,a_410,1.77744E-08
N_614,b_602,2.18976E-06
N_614,b_603,2.04744E-06
N_614,b_604,1.538E-06
N_614,b_605,5.10221E-07
N_614,b_606,1.32461E-05
N_614,b_607,9.26085E-06
N_614,b_608,2.6704E-07
N_614,b_609,4.48083E-06
N_614,b_610,8.1613E-08
N_614,b_611,5.07622E-06
N_614,b_612,4.4088E-06
N_614,b_613,6.12773E-07
N_614,b_614,8.62458E-08
N_614,b_615,3.41252E-06
N_614,b_616,1.22381E-05
N_614,b_617,2.91973E-06
N_614,c_501,7.6036E-08
N_614,c_502,9.83769E-08
N_614,c_503,2.85468E-07
N_614,c_504,5.94456E-09
N_614,c_505,3.88561E-07
N_614,c_506,8.00576E-08
N_614,c_507,1.19604E-07
N_614,c_508,6.20856E-07
N_614,c_509,5.18105E-08
N_614,c_510,4.12044E-08
N_614,c_511,2.19006E-07
N_614,c_512,3.11272E-07
N_614,c_513,4.79486E-08
N_614,d_402,4.20354E-07
N_614,d_403,7.53711E-07
N_614,g_601,8.6223E-08
N_614,g_602,1.62672E-08
N_614,g_603,2.7454E-08
N_614,g_604,3.69397E-08
N_614,g_605,6.01847E-09
N_614,g_606,5.40558E-08
N_614,g_607,3.59144E-08
N_614,g_608,5.21664E-08
N_614,g_609,3.093E-08
N_614,g_610,6.18133E-09
N_614,g_611,2.26294E-08
N_614,g_612,2.90803E-08
N_614,g_613,1.51164E-08
N_614,g_614,2.08042E-08
N_614,n_601,4.71574E-08
N_614,n_602,7.19615E-08
N_614,n_603,9.96081E-08
N_614,n_604,2.54631E-08
N_614,n_605,8.25162E-09
N_614,n_606,1.03566E-10
N_614,n_607,6.96948E-09
N_614,n_608,3.12286E-08
N_614,n_609,1.17092E-07
N_614,n_610,8.95544E-08
N_614,n_611,5.89419E-08
N_614,n_612,3.17123E-08
N_614,n_613,1.96303E-10
N_614,n_614,3.87179E-08
N_614,r_601,1.67839E-06
N_614,r_602,2.34794E-06
N_614,r_603,5.7518E-06
N_614,r_604,5.80731E-06
N_614,r_606,6.70947E-07
N_614,r_607,1.20854E-10
N_614,r_608,1.45329E-06
N_614,r_609,4.20107E-06
N_614,r_610,7.53202E-06
N_614,r_611,1.66934E-05
N_614,r_612,1.40339E-05
N_614,r_613,8.40283E-06
N_614,r_614,1.00008E-08
N_614,r_616,5.11471E-06
N_614,s_601,6.16427E-09
N_614,s_602,1.3347E-07
N_614,s_603,7.80625E-08
N_614,s_604,1.05369E-09
N_614,s_606,1.3089E-09
N_614,s_607,2.00478E-09
N_614,s_608,2.6389E-09
N_614,s_609,9.12298E-08
N_614,s_610,8.52878E-08
N_614,s_611,1.88708E-07
N_614,s_612,1.31608E-07
N_614,s_613,7.10583E-09
N_614,s_614,1.05842E-08
N_614,y_601,9.7205E-09
N_614,y_602,5.14697E-08
N_614,y_603,3.61528E-09
N_614,y_604,5.58219E-08
N_614,y_605,1.18087E-07
N_614,y_606,3.2369E-09
N_614,y_607,2.14457E-08
N_614,y_608,1.27929E-10
N_614,y_609,2.83958E-08
N_614,y_610,4.71253E-08
N_614,y_611,9.35409E-09
N_614,y_612,1.2731E-08
N_614,y_613,1.50553E-07
N_614,y_614,6.4459E-08
R_601,1_601,1.58311E-05
R_601,1_602,0.000165045
R_601,1_603,0.000503313
R_601,1_604,0.000344308
R_601,1_605,0.000150407
R_601,1_606,0.001079119
R_601,1_607,0.000190868
R_601,1_608,0.000485887
R_601,1_609,0.000602544
R_601,1_610,4.45739E-05
R_601,1_611,5.73617E-06
R_601,1_612,1.65267E-06
R_601,1_613,7.78561E-06
R_601,1_614,4.52228E-05
R_601,2_601,8.54993E-05
R_601,2_602,2.65954E-05
R_601,2_603,6.58678E-05
R_601,2_604,2.24781E-05
R_601,2_605,1.09616E-05
R_601,2_606,3.9252E-05
R_601,2_607,6.85007E-05
R_601,2_608,4.97914E-05
R_601,2_609,6.84927E-05
R_601,2_610,9.01076E-06
R_601,2_611,1.4542E-05
R_601,2_612,1.48721E-05
R_601,2_613,6.18849E-06
R_601,2_614,5.25401E-05
R_601,3_601,0.002858076
R_601,3_602,0.001917008
R_601,3_603,0.000140699
R_601,3_604,1.82316E-05
R_601,3_605,0.000363465
R_601,3_606,0.000206694
R_601,3_607,0.000408287
R_601,3_608,0.000585708
R_601,3_609,0.000625477
R_601,3_610,0.006124681
R_601,3_611,0.026315059
R_601,3_612,0.029188899
R_601,3_613,0.004604738
R_601,3_614,0.001381115
R_601,4_601,2.72004E-05
R_601,4_602,0.000653877
R_601,4_603,0.002031701
R_601,4_604,0.002347137
R_601,4_606,0.000102337
R_601,4_607,9.9225E-05
R_601,4_608,0.009749575
R_601,4_609,0.000350655
R_601,4_610,0.028774434
R_601,4_611,0.001323366
R_601,4_612,0.000941962
R_601,A_405,5.29718E-05
R_601,A_406,2.9924E-05
R_601,A_407,7.72456E-05
R_601,A_410,4.44211E-08
R_601,B_602,0.004062398
R_601,B_603,0.000648233
R_601,B_604,0.00117644
R_601,B_605,0.000555687
R_601,B_606,0.000267575
R_601,B_607,0.000168902
R_601,B_608,0.00017817
R_601,B_609,0.001520347
R_601,B_610,0.006144684
R_601,B_611,2.43616E-06
R_601,B_612,0.000372065
R_601,B_613,0.000860156
R_601,B_614,0.000378548
R_601,B_615,0.000185471
R_601,B_616,0.001177786
R_601,B_617,2.09722E-06
R_601,C_501,1.86448E-06
R_601,C_502,8.43608E-07
R_601,C_503,5.6751E-06
R_601,C_504,1.30283E-06
R_601,C_505,1.16274E-05
R_601,C_506,1.03112E-06
R_601,C_507,4.01873E-06
R_601,C_508,1.5237E-05
R_601,C_509,2.67932E-07
R_601,C_510,7.08483E-09
R_601,C_511,1.77701E-06
R_601,C_512,4.2973E-06
R_601,C_513,3.05153E-06
R_601,D_402,4.1813E-05
R_601,D_403,0.000315427
R_601,G_601,6.87735E-07
R_601,G_602,1.19948E-07
R_601,G_603,4.06601E-07
R_601,G_604,6.3168E-08
R_601,G_605,1.25906E-08
R_601,G_606,1.90383E-07
R_601,G_607,1.2902E-07
R_601,G_608,2.37741E-07
R_601,G_609,2.8648E-07
R_601,G_610,1.46354E-07
R_601,G_611,2.12578E-07
R_601,G_612,1.29506E-07
R_601,G_613,1.94794E-07
R_601,G_614,1.66747E-08
R_601,N_601,1.42818E-07
R_601,N_602,5.82858E-07
R_601,N_603,4.25102E-07
R_601,N_604,2.01056E-07
R_601,N_605,3.33466E-07
R_601,N_606,1.72229E-09
R_601,N_607,1.83746E-07
R_601,N_608,1.54384E-07
R_601,N_609,8.29818E-07
R_601,N_610,3.61492E-07
R_601,N_611,2.3792E-07
R_601,N_612,2.38554E-07
R_601,N_613,1.1475E-07
R_601,N_614,2.38218E-07
R_601,R_602,1.743003415
R_601,R_603,0.103220259
R_601,R_604,0.007448608
R_601,R_606,0.00021234
R_601,R_607,0.000421824
R_601,R_608,0.000243628
R_601,R_609,0.022618299
R_601,R_610,0.001362504
R_601,R_611,1.625348627
R_601,R_612,0.023542334
R_601,R_613,0.031545608
R_601,R_614,0.002444743
R_601,R_616,0.003632258
R_601,S_601,5.35879E-08
R_601,S_602,1.01141E-06
R_601,S_603,5.54575E-07
R_601,S_604,1.78188E-07
R_601,S_606,2.74823E-10
R_601,S_607,4.74981E-09
R_601,S_608,5.5558E-09
R_601,S_609,5.04822E-07
R_601,S_610,9.81377E-07
R_601,S_611,2.14553E-06
R_601,S_612,7.76249E-07
R_601,S_613,1.9144E-07
R_601,S_614,1.16284E-06
R_601,Y_601,2.68942E-07
R_601,Y_602,1.33467E-07
R_601,Y_603,2.62349E-08
R_601,Y_604,1.04418E-06
R_601,Y_605,4.25531E-07
R_601,Y_606,2.24071E-07
R_601,Y_607,5.3333E-09
R_601,Y_608,6.52512E-08
R_601,Y_609,1.12261E-07
R_601,Y_610,5.89552E-07
R_601,Y_611,1.91032E-08
R_601,Y_612,1.13362E-11
R_601,Y_613,1.00007E-06
R_601,Y_614,1.01587E-06
R_601,5_601,2.14247E-07
R_601,5_602,2.26588E-07
R_601,5_603,2.31147E-07
R_601,5_604,4.42273E-08
R_601,5_605,1.41481E-07
R_601,5_606,4.00901E-07
R_601,5_607,1.96352E-07
R_601,5_608,6.29918E-07
R_601,5_609,4.36971E-07
R_601,5_610,2.41192E-07
R_601,5_611,2.76257E-07
R_601,5_612,3.35464E-07
R_601,5_613,5.74127E-09
R_601,5_614,2.32235E-08
R_601,6_601,1.51484E-08
R_601,6_602,2.02504E-08
R_601,6_603,7.95412E-09
R_601,6_604,7.58947E-08
R_601,6_605,5.91018E-09
R_601,6_606,5.41978E-08
R_601,6_607,8.77565E-10
R_601,6_608,3.3406E-08
R_601,6_609,1.16797E-09
R_601,6_610,2.96831E-11
R_601,6_611,8.78649E-11
R_601,6_612,3.63718E-09
R_601,6_613,1.35386E-07
R_601,6_614,7.99164E-08
R_601,7_601,2.82566E-07
R_601,7_602,2.78659E-07
R_601,7_603,2.56383E-07
R_601,7_604,8.32416E-08
R_601,7_605,5.66664E-08
R_601,7_606,8.08293E-09
R_601,7_607,5.21405E-08
R_601,7_608,7.90855E-08
R_601,7_609,2.32601E-07
R_601,7_610,3.8334E-07
R_601,7_611,5.37867E-07
R_601,7_612,1.94853E-07
R_601,7_613,5.10332E-08
R_601,7_614,5.4973E-07
R_601,8_601,2.8864E-09
R_601,8_602,4.91081E-07
R_601,8_603,2.33685E-07
R_601,8_604,4.10948E-07
R_601,8_606,4.83762E-09
R_601,8_607,7.86537E-10
R_601,8_608,7.87159E-11
R_601,8_609,1.32472E-08
R_601,8_610,2.67553E-07
R_601,8_611,1.67521E-07
R_601,8_612,1.0693E-07
R_601,a_405,3.51002E-06
R_601,a_406,2.48133E-05
R_601,a_407,5.11479E-06
R_601,a_410,4.94056E-06
R_601,b_602,1.49271E-06
R_601,b_603,3.64787E-06
R_601,b_604,9.6591E-07
R_601,b_605,1.27648E-05
R_601,b_606,7.00377E-06
R_601,b_607,2.27329E-06
R_601,b_608,8.35599E-06
R_601,b_609,1.95117E-06
R_601,b_610,3.00534E-06
R_601,b_611,4.38358E-07
R_601,b_612,5.63262E-06
R_601,b_613,1.50768E-05
R_601,b_614,1.57838E-05
R_601,b_615,1.82769E-05
R_601,b_616,6.89231E-06
R_601,b_617,1.80581E-06
R_601,c_501,1.88216E-05
R_601,c_502,6.00137E-06
R_601,c_503,2.22825E-06
R_601,c_504,8.61874E-06
R_601,c_505,2.61829E-06
R_601,c_506,9.25617E-06
R_601,c_507,2.56664E-05
R_601,c_508,2.29445E-06
R_601,c_509,8.60784E-06
R_601,c_510,7.32181E-06
R_601,c_511,4.34871E-09
R_601,c_512,1.68334E-06
R_601,c_513,7.69111E-06
R_601,d_402,1.16689E-05
R_601,d_403,1.18622E-06
R_601,g_601,0.000100306
R_601,g_602,9.98244E-07
R_601,g_603,1.11946E-05
R_601,g_604,4.97154E-06
R_601,g_605,6.0403E-07
R_601,g_606,3.52296E-06
R_601,g_607,1.58709E-06
R_601,g_608,1.96504E-06
R_601,g_609,2.2641E-06
R_601,g_610,1.43564E-07
R_601,g_611,4.08522E-09
R_601,g_612,7.1086E-07
R_601,g_613,2.75115E-05
R_601,g_614,1.16286E-05
R_601,n_601,5.36993E-06
R_601,n_602,1.1612E-05
R_601,n_603,7.32519E-06
R_601,n_604,2.22239E-06
R_601,n_605,1.16384E-06
R_601,n_606,2.04654E-07
R_601,n_607,1.22461E-06
R_601,n_608,8.06092E-07
R_601,n_609,8.58488E-06
R_601,n_610,3.79133E-06
R_601,n_611,4.06051E-06
R_601,n_612,3.35495E-06
R_601,n_613,9.64939E-07
R_601,n_614,1.67721E-06
R_601,r_601,1.31916E-06
R_601,r_602,1.62782E-06
R_601,r_603,1.16089E-06
R_601,r_604,1.04199E-06
R_601,r_606,8.1583E-09
R_601,r_607,3.59147E-09
R_601,r_608,2.61761E-09
R_601,r_609,1.62381E-06
R_601,r_610,7.62036E-07
R_601,r_611,4.83296E-07
R_601,r_612,3.74052E-07
R_601,r_613,3.72702E-07
R_601,r_614,3.23956E-08
R_601,r_616,4.3049E-06
R_601,s_601,4.51746E-08
R_601,s_602,2.13021E-06
R_601,s_603,1.29416E-06
R_601,s_604,5.04157E-07
R_601,s_606,4.05906E-09
R_601,s_607,1.74261E-08
R_601,s_608,3.10422E-08
R_601,s_609,1.6278E-06
R_601,s_610,3.64572E-06
R_601,s_611,4.82317E-06
R_601,s_612,2.50849E-06
R_601,s_613,1.0493E-06
R_601,s_614,3.87572E-06
R_601,y_601,1.69691E-05
R_601,y_602,2.53991E-07
R_601,y_603,1.01247E-06
R_601,y_604,6.00263E-05
R_601,y_605,0.000154623
R_601,y_606,0.000104337
R_601,y_607,5.59483E-07
R_601,y_608,0.00019715
R_601,y_609,1.30079E-08
R_601,y_610,7.289E-06
R_601,y_611,2.29322E-05
R_601,y_612,4.99167E-05
R_601,y_613,2.18773E-05
R_601,y_614,7.81638E-07
R_602,1_601,2.39561E-05
R_602,1_602,0.000140183
R_602,1_603,0.000485767
R_602,1_604,0.000444189
R_602,1_605,0.000206255
R_602,1_606,0.000737779
R_602,1_607,0.000105241
R_602,1_608,1.66521E-05
R_602,1_609,0.001109587
R_602,1_610,0.000194059
R_602,1_611,1.52321E-05
R_602,1_612,3.67533E-07
R_602,1_613,8.61997E-07
R_602,1_614,3.86359E-05
R_602,2_601,1.93597E-05
R_602,2_602,4.56723E-06
R_602,2_603,1.67324E-05
R_602,2_604,1.59775E-05
R_602,2_605,7.75728E-06
R_602,2_606,2.72788E-05
R_602,2_607,4.1105E-05
R_602,2_608,3.03558E-05
R_602,2_609,3.02624E-05
R_602,2_610,1.7241E-06
R_602,2_611,3.46474E-06
R_602,2_612,6.27104E-06
R_602,2_613,2.12303E-06
R_602,2_614,2.51542E-05
R_602,3_601,0.000198395
R_602,3_602,0.001195838
R_602,3_603,8.90892E-05
R_602,3_604,1.07033E-05
R_602,3_605,0.000110976
R_602,3_606,7.93672E-05
R_602,3_607,0.000165162
R_602,3_608,0.000208591
R_602,3_609,0.000231317
R_602,3_610,0.001086723
R_602,3_611,0.009898664
R_602,3_612,0.004475118
R_602,3_613,0.001558883
R_602,3_614,1.78158E-05
R_602,4_601,1.06623E-05
R_602,4_602,0.000507165
R_602,4_603,0.002453452
R_602,4_604,0.000749037
R_602,4_606,2.52075E-05
R_602,4_607,2.59038E-05
R_602,4_608,0.000223892
R_602,4_609,0.000322084
R_602,4_610,0.003390052
R_602,4_611,0.000325966
R_602,4_612,0.000134933
R_602,A_405,3.42527E-05
R_602,A_406,2.6584E-05
R_602,A_407,2.07159E-05
R_602,A_410,2.16879E-07
R_602,B_602,0.010895566
R_602,B_603,0.000449791
R_602,B_604,0.000792234
R_602,B_605,0.000754537
R_602,B_606,0.001491624
R_602,B_607,0.000287261
R_602,B_608,0.000226322
R_602,B_609,0.00245673
R_602,B_610,0.001571047
R_602,B_611,0.002354536
R_602,B_612,0.001140347
R_602,B_613,0.001763225
R_602,B_614,0.000556293
R_602,B_615,0.000570332
R_602,B_616,0.011097225
R_602,B_617,8.90858E-05
R_602,C_501,2.79668E-06
R_602,C_502,8.21515E-08
R_602,C_503,3.22933E-06
R_602,C_504,4.07608E-06
R_602,C_505,1.19228E-05
R_602,C_506,1.34093E-07
R_602,C_507,6.02288E-06
R_602,C_508,9.66038E-06
R_602,C_509,4.66468E-07
R_602,C_510,1.65609E-06
R_602,C_511,4.33166E-08
R_602,C_512,1.76612E-06
R_602,C_513,3.7942E-06
R_602,D_402,3.14145E-05
R_602,D_403,0.000183952
R_602,G_601,8.19969E-07
R_602,G_602,1.90724E-07
R_602,G_603,5.02679E-07
R_602,G_604,1.73525E-08
R_602,G_605,1.08891E-08
R_602,G_606,1.24959E-07
R_602,G_607,9.93646E-08
R_602,G_608,1.93708E-07
R_602,G_609,3.2222E-07
R_602,G_610,2.27595E-07
R_602,G_611,3.23146E-07
R_602,G_612,1.51212E-07
R_602,G_613,1.60679E-07
R_602,G_614,1.56026E-09
R_602,N_601,4.84845E-08
R_602,N_602,4.41705E-07
R_602,N_603,1.82372E-07
R_602,N_604,1.89414E-07
R_602,N_605,3.49277E-07
R_602,N_606,3.73056E-09
R_602,N_607,1.56928E-07
R_602,N_608,2.36102E-08
R_602,N_609,4.48539E-07
R_602,N_610,1.44532E-07
R_602,N_611,1.1142E-07
R_602,N_612,1.43324E-07
R_602,N_613,2.02693E-07
R_602,N_614,1.98338E-07
R_602,R_601,1.743003415
R_602,R_603,1.203075695
R_602,R_604,0.043395134
R_602,R_606,0.001457661
R_602,R_607,0.002156555
R_602,R_608,0.002236587
R_602,R_609,0.546974745
R_602,R_610,0.123473285
R_602,R_611,0.008788519
R_602,R_612,0.172470717
R_602,R_613,0.027410755
R_602,R_614,0.000125176
R_602,R_616,0.10096739
R_602,S_601,1.23976E-08
R_602,S_602,3.59789E-07
R_602,S_603,1.86473E-07
R_602,S_604,3.50348E-07
R_602,S_606,9.52045E-10
R_602,S_607,3.55811E-10
R_602,S_608,2.81841E-10
R_602,S_609,1.69368E-07
R_602,S_610,6.00282E-07
R_602,S_611,1.09928E-06
R_602,S_612,2.68164E-07
R_602,S_613,2.15938E-07
R_602,S_614,1.67239E-06
R_602,Y_601,5.87813E-07
R_602,Y_602,1.61641E-09
R_602,Y_603,5.9902E-10
R_602,Y_604,1.35831E-06
R_602,Y_605,2.8009E-07
R_602,Y_606,5.20283E-07
R_602,Y_607,2.14891E-08
R_602,Y_608,3.14371E-07
R_602,Y_609,9.5678E-09
R_602,Y_610,2.65055E-07
R_602,Y_611,9.19067E-08
R_602,Y_612,1.99074E-07
R_602,Y_613,7.2834E-07
R_602,Y_614,7.23346E-07
R_602,5_601,2.07361E-07
R_602,5_602,3.01904E-07
R_602,5_603,2.65682E-07
R_602,5_604,2.80298E-08
R_602,5_605,2.84946E-07
R_602,5_606,4.42172E-07
R_602,5_607,2.87353E-07
R_602,5_608,6.89247E-07
R_602,5_609,5.63391E-07
R_602,5_610,2.72023E-07
R_602,5_611,2.91923E-07
R_602,5_612,3.95548E-07
R_602,5_613,1.60774E-10
R_602,5_614,4.1539E-08
R_602,6_601,3.60121E-08
R_602,6_602,1.03594E-08
R_602,6_603,2.99125E-08
R_602,6_604,6.57622E-08
R_602,6_605,5.46762E-09
R_602,6_606,5.61045E-08
R_602,6_607,1.30435E-09
R_602,6_608,4.54739E-08
R_602,6_609,1.00845E-08
R_602,6_610,3.1148E-09
R_602,6_611,3.51545E-09
R_602,6_612,1.69972E-09
R_602,6_613,1.7137E-07
R_602,6_614,6.80478E-08
R_602,7_601,2.24227E-07
R_602,7_602,2.64745E-07
R_602,7_603,2.73768E-07
R_602,7_604,1.58492E-07
R_602,7_605,5.77872E-08
R_602,7_606,4.8928E-10
R_602,7_607,3.60323E-08
R_602,7_608,5.58453E-08
R_602,7_609,2.37995E-07
R_602,7_610,4.52161E-07
R_602,7_611,5.57231E-07
R_602,7_612,1.70819E-07
R_602,7_613,7.89293E-08
R_602,7_614,8.08114E-07
R_602,8_601,2.14118E-09
R_602,8_602,6.18284E-07
R_602,8_603,1.89112E-07
R_602,8_604,5.57834E-07
R_602,8_606,8.53443E-09
R_602,8_607,7.40325E-10
R_602,8_608,1.04375E-10
R_602,8_609,1.24849E-08
R_602,8_610,2.49904E-07
R_602,8_611,1.71591E-07
R_602,8_612,1.20546E-07
R_602,a_405,1.04365E-05
R_602,a_406,6.96367E-05
R_602,a_407,1.24308E-05
R_602,a_410,4.93639E-06
R_602,b_602,1.74478E-06
R_602,b_603,6.27425E-06
R_602,b_604,6.87069E-07
R_602,b_605,1.88674E-05
R_602,b_606,1.38783E-05
R_602,b_607,4.66733E-06
R_602,b_608,9.82148E-06
R_602,b_609,5.66374E-06
R_602,b_610,4.3073E-06
R_602,b_611,4.66133E-08
R_602,b_612,1.51126E-05
R_602,b_613,2.18493E-05
R_602,b_614,2.12894E-05
R_602,b_615,3.52251E-05
R_602,b_616,1.1681E-05
R_602,b_617,4.14203E-06
R_602,c_501,4.43425E-05
R_602,c_502,1.53166E-05
R_602,c_503,4.09516E-06
R_602,c_504,1.90185E-05
R_602,c_505,4.60197E-06
R_602,c_506,2.56361E-05
R_602,c_507,6.4703E-05
R_602,c_508,3.4516E-06
R_602,c_509,2.1851E-05
R_602,c_510,1.8083E-05
R_602,c_511,5.57567E-08
R_602,c_512,3.1068E-06
R_602,c_513,1.6815E-05
R_602,d_402,2.90619E-05
R_602,d_403,1.57405E-06
R_602,g_601,0.000103808
R_602,g_602,4.46669E-07
R_602,g_603,1.62774E-05
R_602,g_604,5.33351E-06
R_602,g_605,1.15002E-06
R_602,g_606,3.63986E-06
R_602,g_607,1.41993E-06
R_602,g_608,1.10631E-06
R_602,g_609,2.02248E-06
R_602,g_610,1.1285E-06
R_602,g_611,1.18337E-05
R_602,g_612,8.65962E-06
R_602,g_613,6.20381E-05
R_602,g_614,2.89052E-05
